rating,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
5.0,2017-07-28,"With a meaningful storyline, extraordinary characters, and stunning animation, you can't miss this movie that promises to be appealing not only to children, but also adults.",26,en,meaningful storyline extraordinary character stunning animation miss movie promise appealing child also adult,2017-07,13,4.487481431172891
3.5,2017-07-27,"Solid movie, little overboard with agenda, but takes it some good places as well!",14,en,solid movie little overboard agenda take good place well,2017-07,9,2.5974486494471236
4.5,2017-07-25,"Honestly, a shockingly fantastic and entertaining movie. Hilarious. A solid dose of social commentary mixed with fun.",17,en,honestly shockingly fantastic entertaining movie hilarious solid dose social commentary mixed fun,2017-07,12,6.394176547684768
5.0,2017-07-21,"I have no idea what happened in this movie, all I could think about was how THICC the fucken rabbit was. When I left this movie I was fully erect. God Damn. 5 Stars for Thicc fucking rabbits.",38,en,idea happened movie could think thicc fucken rabbit left movie fully erect god damn star thicc fucking rabbit,2017-07,18,2.7301453396128634
4.0,2017-07-20,When we see that a world that might seem out of the ordinary to others but ordinary to those who see that coexistence is possible among prey and predator where it's thrived for many years. When what we see we don't normally see when all what we see we think we are in control of our,56,en,see world might seem ordinary others ordinary see coexistence possible among prey predator thrived many year see normally see see think control,2017-07,22,2.8670856605467274
5.0,2017-07-14,"Best animated movie of 2016!! offering the most civilized discussion about racism in 2016. Even if you don't like this movie, you' ll LOVE Judy and Nick!",27,en,best animated movie offering civilized discussion racism even like movie love judy nick,2017-07,13,5.432886680057032
4.0,2017-07-13,A good CGI movie with a very solid cast and rather interesting story line and a surprisingly thought provoking central theme.,21,en,good cgi movie solid cast rather interesting story line surprisingly thought provoking central theme,2017-07,14,3.0025416271535015
4.0,2017-07-11,An instant classic cartoon movie. Hard to find these days,10,en,instant classic cartoon movie hard find day,2017-07,7,5.467301618152459
3.0,2017-07-10,"Zootopia is not only fun, but its message is universally relevant. It is truly a rare sight in the world of contemporary Disney animation.",24,en,zootopia fun message universally relevant truly rare sight world contemporary disney animation,2017-07,12,4.002214747693233
5.0,2017-07-08,Story: 10/10 Animation: 10/10 Characters: 10/10 Overall Score: 10/10,9,en,story animation character overall score,2017-07,5,1.7929312822885357
5.0,2017-07-08,it is very good and exciting and funny. I love the graphic of the movie and cute.,17,en,good exciting funny love graphic movie cute,2017-07,7,5.735327267337433
4.0,2017-07-07,A very politically driven story that teaches kids (and adults) to love everyone despite stereotypes. The story is very fresh for a kids film and is entertaining regardless if you agree with the message,34,en,politically driven story teach kid adult love everyone despite stereotype story fresh kid film entertaining regardless agree message,2017-07,18,3.3883430528378855
4.0,2017-07-06,"There's something for everyone here, from the relatable characters to the high quality animation to the warm plot to the hilarious moments. One of the best Disney movies in years.",30,en,something everyone relatable character high quality animation warm plot hilarious moment one best disney movie year,2017-07,16,3.7895734714943425
5.0,2017-07-06,What a good movie with a powerful message!,8,en,good movie powerful message,2017-07,4,7.207908770584341
4.0,2017-07-05,"I can think of no other film that is as timely as this one. Though it's a typical Disney film in structure, the entire film is an overt allegory for racism... and how we each can do our part to overcome prejudice and adversity in society. The protagonist is little Judy Hopps, who aspires to become a police officer despite her diminutive bunny stature and country-bumpkin background. Judy is a great protagonist and worthy role model for little girls, or anybody really. The weird thing about her, and what makes this movie so different, is that she's a racist. She doesn't want to be, and tries very hard not to be, and the story follows her as she begins to realize her prejudices and works to overcome them. The overall message of inclusion and celebrating diversity is a timely and important one, and one that has never been so fully expressed in a children's film. The movie touches on some pretty sensitive racial and gender stereotypes, including some not-so-disguised Islamophobia. I said to myself ""Damn, I can't believe they went there"" more than once. So yeah, it does get a little heavy for a Disney film, but there is enough humor and action mixed in to lighten up the subject matter. Though the movie is clever, the writing is not inherently all that funny... most of the credit for the film's humor is due to the excellent work by the voice actors. Their delivery is really spot on and made me laugh out loud, notably Jason Bateman and Idris Elba (who I am really loving as a voice actor!!). Then there is the cutting-edge animation, which is truly amazing... you can see every hair on each body. It's pretty eye-popping. As a whole, it's no ""Inside Out"", but it's a thoughtful and meaningful addition to the Disney canon.",308,en,think film timely one though typical disney film structure entire film overt allegory racism part overcome prejudice adversity society protagonist little judy hopps aspires become police officer despite diminutive bunny stature country bumpkin background judy great protagonist worthy role model little girl anybody really weird thing make movie different racist want try hard story follows begin realize prejudice work overcome overall message inclusion celebrating diversity timely important one one never fully expressed child film movie touch pretty sensitive racial gender stereotype including disguised islamophobia said damn believe went yeah get little heavy disney film enough humor action mixed lighten subject matter though movie clever writing inherently funny credit film humor due excellent work voice actor delivery really spot made laugh loud notably jason bateman idris elba really loving voice actor cutting edge animation truly amazing see every hair body pretty eye popping whole inside thoughtful meaningful addition disney canon,2017-07,149,3.7452982483579444
4.5,2017-07-03,A fantastic social commentary with the Disney charm. I was extremely suprised.,12,en,fantastic social commentary disney charm extremely suprised,2017-07,7,5.62582865299702
4.0,2017-07-02,"Cute parodies, and funny.",4,en,cute parody funny,2017-07,3,5.793574446394657
4.5,2017-07-01,Is Zootopia a great movie? Yes. Yes it is.,9,en,zootopia great movie yes yes,2017-07,5,6.769991888090286
5.0,2017-06-30,"With amazing CGI, great story, and great premise, this is a film that will truly be a cult classic for years to come",23,en,amazing cgi great story great premise film truly cult classic year come,2017-06,12,7.271776698066418
4.0,2017-06-29,"Wonderfully animated, memorable characters, an engaging story, and tackles themes of prejudice in a way that both kids and adults can understand.",22,en,wonderfully animated memorable character engaging story tackle theme prejudice way kid adult understand,2017-06,13,2.0374274368139442
4.5,2017-06-28,Amazing movie with storyline that was remarkable! Cute family movie to watch that keeps you interested and laughing the whole movie!,21,en,amazing movie storyline remarkable cute family movie watch keep interested laughing whole movie,2017-06,13,3.866565774517068
5.0,2017-06-26,"Loved this movie and all the recognisable voice actors. The story developed so beautifully and there were a lot of unexpected twists but had a predictable ending. Regardless, this movie is very deserving of 5 stars.",36,en,loved movie recognisable voice actor story developed beautifully lot unexpected twist predictable ending regardless movie deserving star,2017-06,17,3.5853162170111457
4.0,2017-06-26,It was a movie i could watch right now and i would like it the same as i Watch it the first time,23,en,movie could watch right would like watch first time,2017-06,9,2.9864961357938227
5.0,2017-06-26,"Hilarious, fast-paced and with a deep message, Zootopia is fantastic. m",11,en,hilarious fast paced deep message zootopia fantastic,2017-06,7,7.630138940615597
5.0,2017-06-26,"Disney's 55th animated feature is spectacular, quite creative and full of great imagination! The utopia of predators and preys in harmony is a good concept and it is really a very sweet film with likeable characters. ;) I want a sequel... also ... Gazelle! XD",45,en,disney th animated feature spectacular quite creative full great imagination utopia predator prey harmony good concept really sweet film likeable character want sequel also gazelle xd,2017-06,26,3.8246797279413363
4.0,2017-06-25,Watched it several years ago but certainly I loved this film so much. The blurred distinction between good and evil makes the story line more interesting.,26,en,watched several year ago certainly loved film much blurred distinction good evil make story line interesting,2017-06,16,4.657032867845711
3.0,2017-06-24,The film isn't anything worthy of 98%. In reality it should be given about an 80%,16,en,film anything worthy reality given,2017-06,5,2.3850967301086685
5.0,2017-06-23,"In 2016, a year when it was still thought that there was far more acceptance than hate, Zootopia brilliantly put together a piece of animation that shows an animal world not all that different from our own, complete with the social issues, granted between former predators and prey, as opposed to our problems of skin color and religion. The best way to see this world was through the hopeful eyes of Judy Hops, and her belief that she could change the world, and that Zootopia was this amazing, perfect place. Drop in a con artist sidekick, and you've got the levity to her unwavering perkiness. The message stays out there through the entire film, as Judy's hopefulness and country naivete are integral to the proper development of the story. It's all fine and well for a while, even despite a sarcastic back and forth relationship between Judy and the Fox, Nick, who eventually grows on her and the audience as we learn more about him, and as the experience of his adventure changes him. The movie zips by, has plenty of nuggets for the adults, and a number of fun moments to entertain the littlest of kids. We can see our reflections in this movie, and it hopes to show us that we're not all that different, and that we should have hope to get along. It's a fine thing, and something that our kids could hopefully learn, and maybe one day use as a way to change the world. If little Judy Hops can do it, why can't anybody?",260,en,year still thought far acceptance hate zootopia brilliantly put together piece animation show animal world different complete social issue granted former predator prey opposed problem skin color religion best way see world hopeful eye judy hop belief could change world zootopia amazing perfect place drop con artist sidekick got levity unwavering perkiness message stay entire film judy hopefulness country naivete integral proper development story fine well even despite sarcastic back forth relationship judy fox nick eventually grows audience learn experience adventure change movie zip plenty nugget adult number fun moment entertain littlest kid see reflection movie hope show u different hope get along fine thing something kid could hopefully learn maybe one day use way change world little judy hop anybody,2017-06,121,3.396990512334841
5.0,2017-06-22,"What can I say? The movie was just so beautiful and incredible with the no typical animals talking. Becoming one of my favorite animated movie of 2016 and all time. I love how use their imagination to create something so awesome. This movie should be more appreciated, more than frozen.",50,en,say movie beautiful incredible typical animal talking becoming one favorite animated movie time love use imagination create something awesome movie appreciated frozen,2017-06,22,5.809077441433548
5.0,2017-06-22,The sloth scene is so funny! So hilarious!,8,en,sloth scene funny hilarious,2017-06,4,7.048897669144231
4.5,2017-06-21,You really cant go wrong with Disney I loved all the characters and its message,15,en,really cant go wrong disney loved character message,2017-06,8,5.266532431156241
4.0,2017-06-21,"I certainly enjoyed this more than I thought I was going to. The story was interesting and funny. As far as family movies go, this is one that you should make a point to see if you haven't already. Then again, this also lends itself to multiple viewings.",48,en,certainly enjoyed thought going story interesting funny far family movie go one make point see already also lends multiple viewing,2017-06,20,3.4550201890486405
4.5,2017-06-20,"At first glance, it doesn't seem like it'll be anything more than a film aimed at kids that does mildly well at the box office and scores well with critics. But Zootopia was so much more than that. The animation was breathtaking and the film touched on controversial topics such as racism and a class-based society where animals are separated based on their status as mammals who are considered ""prey"" and mammals who are considered ""predators."" Even with these topics present, the film still manages to remain-kid friendly. One of my favorite Disney films.",94,en,first glance seem like anything film aimed kid mildly well box office score well critic zootopia much animation breathtaking film touched controversial topic racism class based society animal separated based status mammal considered prey mammal considered predator even topic present film still manages remain kid friendly one favorite disney film,2017-06,50,3.4117274642973907
4.0,2017-06-17,good movie for sure. I liked the animations.,8,en,good movie sure liked animation,2017-06,5,5.591264491158574
5.0,2017-06-16,"Amazing message, amazing visuals, amazing story and concept, amazing characters, just... AMAZING!",12,en,amazing message amazing visuals amazing story concept amazing character amazing,2017-06,10,7.855674919746429
4.0,2017-06-14,"""Anyone can be anything."" Zootopia is an incredibly fun and entertaining film from Walt Disney Animation. The story follows a rookie police bunny who teams up with a street hustler fox to track down a missing otter, and together they end up uncovering a dark conspiracy. Starring Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate, and J.K. Simmons, the voice cast is especially good and gives some great performances; creating really colorful characters. And the animators do a great job at creating interesting character designs for dozens of different kinds of animals. However, the writing is very heavy handed in its messages about tolerance, the politics of fear, and not stereotyping others. There's also a bit of confusion in how this world of anthropomorphized animals works. Still, while it has some problems, overall Zootopia is a cute family film that delivers a lot of laughs.",145,en,anyone anything zootopia incredibly fun entertaining film walt disney animation story follows rookie police bunny team street hustler fox track missing otter together end uncovering dark conspiracy starring ginnifer goodwin jason bateman idris elba jenny slate j k simmons voice cast especially good give great performance creating really colorful character animator great job creating interesting character design dozen different kind animal however writing heavy handed message tolerance politics fear stereotyping others also bit confusion world anthropomorphized animal work still problem overall zootopia cute family film delivers lot laugh,2017-06,88,3.4476933717474068
5.0,2017-06-13,"I absolutely loved this movie! I especially love these two scenes: Judy's childhood, and the timberwolves scene.",17,en,absolutely loved movie especially love two scene judy childhood timberwolves scene,2017-06,11,5.757605612198804
5.0,2017-06-12,Yes yes yesssssssss... I love it,6,en,yes yes yesssssssss love,2017-06,4,9.791029662849661
5.0,2017-06-10,This is an great movie about racism and friendship. It is for all ages.,14,en,great movie racism friendship age,2017-06,5,6.384216884906044
4.5,2017-06-09,"Massive surprise. Not expected to be this good, surely.",9,en,massive surprise expected good surely,2017-06,5,6.92687787857093
5.0,2017-06-06,You really cant go wrong with Disney I loved all the characters and its message,15,en,really cant go wrong disney loved character message,2017-06,8,5.266532431156241
5.0,2017-06-06,This movie gives a hard needed message to anyone who decides to watch it. With the beautiful protagonist showing her struggle is absolutely outstanding and a true message to children. We should all sit back and look at how it relates to the real world struggle of discrimination. Even with all the seriousness of the movie we have the balance of funny with these lovely characters. A must watch for any age.,72,en,movie give hard needed message anyone decides watch beautiful protagonist showing struggle absolutely outstanding true message child sit back look relates real world struggle discrimination even seriousness movie balance funny lovely character must watch age,2017-06,35,3.9219514774938617
5.0,2017-06-06,"Zootopia is an excellent animated film that has characters, humor, and a strong message capable of entertaining all age groups. The character development and use of animation to portray consistent characteristics is incredibly well done, and overall, I think it's one of the best animated movies created in the past five years.",52,en,zootopia excellent animated film character humor strong message capable entertaining age group character development use animation portray consistent characteristic incredibly well done overall think one best animated movie created past five year,2017-06,32,3.481535404375692
4.5,2017-06-03,"Walked into the theater thinking that it was gonna be a fun lighthearted film, I then walked out amazed! This film has an important story that talks about segregation and racial stereotypes. Highly recommended",34,en,walked theater thinking gonna fun lighthearted film walked amazed film important story talk segregation racial stereotype highly recommended,2017-06,18,3.641705450257073
4.5,2017-06-02,"Spectacular Animation, great voice acting, and a well thought out story that will please kids and adults alike. Personally, I felt as if there was a bit of a liberal agenda in the story (and I'm pretty far left wing), but overall I'd did not take away from the general message and heart of the movie. I highly suggest this film.",61,en,spectacular animation great voice acting well thought story please kid adult alike personally felt bit liberal agenda story pretty far left wing overall take away general message heart movie highly suggest film,2017-06,32,3.630893417359068
5.0,2017-06-02,"I love this movie. The story, animation, and voice acting are all fantastic. Some parts are so adorable that I cried. One of my favorite newer Disney movies.",28,en,love movie story animation voice acting fantastic part adorable cried one favorite newer disney movie,2017-06,15,4.618521903217161
5.0,2017-06-02,Incredible incredible movie. Suspenseful plot with dynamic characters. Phenomenal world building and character development.,14,en,incredible incredible movie suspenseful plot dynamic character phenomenal world building character development,2017-06,12,5.105498776785642
5.0,2017-06-02,Saw it 3 or 10 times. Hilarious every time!!,9,en,saw time hilarious every time,2017-06,5,5.03469365978534
5.0,2017-05-31,Best Disney movie in years.,5,en,best disney movie year,2017-05,4,3.596848348205861
3.5,2017-05-31,"A solid animated film that isn't shy about delivering a message, Zootopia is well animated and fun for the whole family.",21,en,solid animated film shy delivering message zootopia well animated fun whole family,2017-05,12,2.903006093432341
5.0,2017-05-31,"Five stars all the way. Family pleaser from the tiny tots to the oldies. This movie is everything! Funny, daring, original, and entertaining. Can't ask for anything more. Clever and snappy and all that you ever wanted as an adult forced to take the kids to a movie.",48,en,five star way family pleaser tiny tot oldie movie everything funny daring original entertaining ask anything clever snappy ever wanted adult forced take kid movie,2017-05,25,4.205821483116441
3.5,2017-05-29,A fun movie with a thoughtful message!,7,en,fun movie thoughtful message,2017-05,4,2.857731891343504
0.5,2017-05-28,"40s there was ""Spirit of 43'"" with the second world war, 50s you had ""Plutopia"" with the cold war, now today, you have zootopia, a modern propaganda film with the intent to indoctrinate youth, the most impressionable. The populist behavioral queues seem lazily overt in how the characters present their social teachings under the guise of compassion and tolerance. What it boils down to is a hyper feminized post modern diatribe against the constructs of a society where biology exists and social commentary stooped in truth. Open minds only go far enough until you are living in a fantasy and this movie certainly is pulling from some wet dream of sedated beings with tolerant opinions and a sword of shame on the belts of the gatekeepers. Stir this up with the raw imagery of meth labesque environments (most likely a ""light hearted"" nod to tv show, Breaking Bad), jarring transitions from humanized animal to beast, a pop star who is the voice of reason to the world, and you have a movie no one asked for, but was necessary in Disney's new SJW fashion sense.",185,en,spirit second world war plutopia cold war today zootopia modern propaganda film intent indoctrinate youth impressionable populist behavioral queue seem lazily overt character present social teaching guise compassion tolerance boil hyper feminized post modern diatribe construct society biology exists social commentary stooped truth open mind go far enough living fantasy movie certainly pulling wet dream sedated being tolerant opinion sword shame belt gatekeeper stir raw imagery meth labesque environment likely light hearted nod tv show breaking bad jarring transition humanized animal beast pop star voice reason world movie one asked necessary disney new sjw fashion sense,2017-05,96,3.3233423074390243
5.0,2017-05-28,"Wow! I thought this would turn out pretty good, but not one of Disney's best, but boy, did it surpass my expectations! It turned out to be an amazing animated film that touches upon subjects that you would not expect Disney to touch upon such as bigotry, discrimination, and stereotyping, and the negative effects it has. It kind of makes Zootopia feel more adult in that regard. But it is handled excellently, and the script, visuals, and characters all add in to how fantastic this film is.",87,en,wow thought would turn pretty good one disney best boy surpass expectation turned amazing animated film touch upon subject would expect disney touch upon bigotry discrimination stereotyping negative effect kind make zootopia feel adult regard handled excellently script visuals character add fantastic film,2017-05,43,4.085540693869809
0.5,2017-05-27,not fun to watch I was bored into a different dimension 2 hours wasted of my life,17,en,fun watch bored different dimension hour wasted life,2017-05,8,3.060696653546799
4.0,2017-05-27,Very cute! The sloths are my favorite!,7,en,cute sloth favorite,2017-05,3,8.883877937001975
5.0,2017-05-26,"Zootopia The movie Zootopia starring Ginnifer Goodwin and Jason Bateman. When Judy Hopps (Goodwin) becomes the first rabbit to join the police force, she quickly learns how tough it is to enforce the law.Determined to prove herself. Judy jumps at the opportunity to solve a mysterious case. Unfortunately, that means working with Nick Wilde (Bateman) a wily fox that makes her day harder. As a tiny rabbit Judy always loved Zootopia how predators and prey live in harmony but she is smart enough to know back then, vicious predators used to tend to lurk on meek prey. Now that Zootopia give animals an opportunity to become whatever they want to be, many want to be an astronaut, but Judy a police officer to make the world a better place! Every animal doubted her, but she never gave up on herself she finally made it and was a top candidate in her academy she wasn't just a token bunny. She graduated and went on to protect in the middle of Zootopia. On arrival she was fascinated by everything she was excited but fell short on investigating big cases, instead she took on a meter-maid position handing out tickets until one day she found a wily fox named Nick Wilde in which was a con artist! Tricked Judy became curious, she then found out he was clearly a slick fox. Later that day she stumbled across a crime leading her to being fired for leaving her post until, a really sad female otter is concerned for her husband Mr. Otterton. Judy was so eager she took it upon herself to investigate",269,en,zootopia movie zootopia starring ginnifer goodwin jason bateman judy hopps goodwin becomes first rabbit join police force quickly learns tough enforce law determined prove judy jump opportunity solve mysterious case unfortunately mean working nick wilde bateman wily fox make day harder tiny rabbit judy always loved zootopia predator prey live harmony smart enough know back vicious predator used tend lurk meek prey zootopia give animal opportunity become whatever want many want astronaut judy police officer make world better place every animal doubted never gave finally made top candidate academy token bunny graduated went protect middle zootopia arrival fascinated everything excited fell short investigating big case instead took meter maid position handing ticket one day found wily fox named nick wilde con artist tricked judy became curious found clearly slick fox later day stumbled across crime leading fired leaving post really sad female otter concerned husband mr otterton judy eager took upon investigate,2017-05,152,3.177725531673886
4.0,2017-05-23,Hilariously cute movie with a play on modern-day situations.,9,en,hilariously cute movie play modern day situation,2017-05,7,3.2141871829139745
5.0,2017-05-21,Very good... Not just for kids. Helps to be a kid at heart,13,en,good kid help kid heart,2017-05,5,3.920312086231276
5.0,2017-05-19,"It's an awesome heartwarming movie with it's beautiful animation,complex themes that represent everything wrong with the world like prejudice, inequality and racism, and it's amazing three-dimensional characters, this movie gets my full approval.",33,en,awesome heartwarming movie beautiful animation complex theme represent everything wrong world like prejudice inequality racism amazing three dimensional character movie get full approval,2017-05,23,5.4957975198455165
5.0,2017-05-17,Zootopia was a very great and I love it. I think more people will enjoy it,16,en,zootopia great love think people enjoy,2017-05,6,6.226644907831993
5.0,2017-05-16,An absolute Gem of a Film!,6,en,absolute gem film,2017-05,3,2.3257934675810557
5.0,2017-05-11,"With gorgeous animation that is heavily detailed and virtually flawless, witty characters with extremely engaging story arcs, and some of the most intelligent social commentary ever displayed on film alongside The Hunchback of Notre Dame, this is not only the greatest CGI film that Disney has ever made without the help of Pixar, but also one of the most relevant films they have ever released, especially when taking into account what America is going through right now.",77,en,gorgeous animation heavily detailed virtually flawless witty character extremely engaging story arc intelligent social commentary ever displayed film alongside hunchback notre dame greatest cgi film disney ever made without help pixar also one relevant film ever released especially taking account america going right,2017-05,43,3.3325450125837732
2.0,2017-05-10,Had a nice plot but overall I get bored watching it. The original plot to the movie as I've heard actually seems watch worthy,24,en,nice plot overall get bored watching original plot movie heard actually seems watch worthy,2017-05,14,4.234733574467834
4.0,2017-05-06,"this is a story about the difference and racism in a world of animals,i think we can learning something from this movie,because everyone is unic and for this i think is important for children to see this movie.",38,en,story difference racism world animal think learning something movie everyone unic think important child see movie,2017-05,16,3.673610268423631
4.5,2017-05-03,Encourages the audience to think about their own particular positions with out endorsing a side. A good movie to help kids establish their own reasoning and morals.,27,en,encourages audience think particular position endorsing side good movie help kid establish reasoning moral,2017-05,14,2.8494022407891038
5.0,2017-04-30,"Just a brilliant storyline and with great funny moments. And after seeing un-official alternate stroylines with a much darker sense that didn't make it because of the target audience, I totally say it's a 5.",35,en,brilliant storyline great funny moment seeing un official alternate stroylines much darker sense make target audience totally say,2017-04,18,4.98484904941894
5.0,2017-04-29,"Likeable characters, Fun visuals, an interresting story and good voice acting makes for a great movie and a thrilling ride",20,en,likeable character fun visuals interresting story good voice acting make great movie thrilling ride,2017-04,14,3.3217997758238553
5.0,2017-04-22,"Love it, but my brother hates it...Funny!!",7,en,love brother hate funny,2017-04,4,11.0088168599992
5.0,2017-04-18,If not the best animated film I've seen.,8,en,best animated film seen,2017-04,4,3.7375568501205776
5.0,2017-04-15,"The Lion King has always been my favorite Disney film, but Zootopia just passed it. This movie is simply amazing. The characters, the plot, the message, the music... everything is good! Never stop trying, people!",35,en,lion king always favorite disney film zootopia passed movie simply amazing character plot message music everything good never stop trying people,2017-04,21,4.717639023313908
3.5,2017-04-13,Not as good as I expected to be due to the high ratings.,13,en,good expected due high rating,2017-04,5,4.753893624199174
4.0,2017-04-13,Disney's animation movie is brilliant. A good story and fun characters in a modern animal metropolis of Zootopia.,18,en,disney animation movie brilliant good story fun character modern animal metropolis zootopia,2017-04,12,3.7274617436384823
5.0,2017-04-13,It is doing brilliantly in showing us a diverse and amazing animated movie which clearly deserves a high rating,19,en,brilliantly showing u diverse amazing animated movie clearly deserves high rating,2017-04,11,4.0658977347551675
4.5,2017-04-10,"Zootopia (2016) - Has made a huge impact on a lot of people and at first I never understood why. I never thought the movie was going to be bad but I just didn't think that this would be the next big thing for Disney especially after their amazing lineup of films like ""Tangled"" and ""Big Hero 6"". However, when I finally saw the movie I was completely blown away and now I see why everyone loves this film so much. There were two things that stood out to me, one of them was the chemistry between Judy and Nick. They are probably one of the most irresistible Disney pairings since Rapunzel and Flynn Rider. I really loved the way they work off of each other as well as warming up to share their feelings. The other thing I loved is the way they establish the city of Zootopia itself. Through a clever use of imagery we see how Predators and Prey became what they are today. We also see the many districts that Zootopia has to offer and they take full advantage of showing of each and every one of them and how unique they are. The other part of the story includes a mystery that our heroes have to crack. The mystery only keeps getting bigger and bigger as the movie plays on and the places they visit all have a critical importance into bringing our characters closer to the final reveal. The side characters they meet along the way all have their memorable moments and some of them play important roles into cracking the case. The big thing that caught many people's attention was the morals of Racism and discrimination against others. It does go pretty deep when telling those messages and hits a homerun for a lot of people. I think the way they use Predator and Prey to teach that moral is genius and leads to a lot of heartfelt moments that did make me feel emotional from time to time. The animation is mind blowing and they capture the feeling of being in a big city while also adding features like size and scope to make Zootopia feel so universal to any size of mammal. The characters also look very Disney and it's very cool how each one of them is accurately sized like their real life counterparts. The music was done by Michael Giacchino. You may recognize him as the composer for many Pixar films like ""Ratatouille"" and ""Inside out"". The music features a lot of electric guitar beats and bass strums which really help embrace the feeling of big city life. Theres also a featured pop song by Shakira called ""Try Everything"" and it plays itself out as an inspirational song that really does fit the movie's theme and everything it stands for. My only nitpick would have to be the pace of the third act. It doesn't ruin anything and it's done great in terms of the story, but I felt like after coming off everything that happened in the 2nd act, it just felt a little off when things start to come back to together. Overall, I was surprised by this movie and it's probably one of the best that Disney has to offer. (A)",545,en,zootopia made huge impact lot people first never understood never thought movie going bad think would next big thing disney especially amazing lineup film like tangled big hero however finally saw movie completely blown away see everyone love film much two thing stood one chemistry judy nick probably one irresistible disney pairing since rapunzel flynn rider really loved way work well warming share feeling thing loved way establish city zootopia clever use imagery see predator prey became today also see many district zootopia offer take full advantage showing every one unique part story includes mystery hero crack mystery keep getting bigger bigger movie play place visit critical importance bringing character closer final reveal side character meet along way memorable moment play important role cracking case big thing caught many people attention moral racism discrimination others go pretty deep telling message hit homerun lot people think way use predator prey teach moral genius lead lot heartfelt moment make feel emotional time time animation mind blowing capture feeling big city also adding feature like size scope make zootopia feel universal size mammal character also look disney cool one accurately sized like real life counterpart music done michael giacchino may recognize composer many pixar film like ratatouille inside music feature lot electric guitar beat bass strum really help embrace feeling big city life there also featured pop song shakira called try everything play inspirational song really fit movie theme everything stand nitpick would pace third act ruin anything done great term story felt like coming everything happened nd act felt little thing start come back together overall surprised movie probably one best disney offer,2017-04,271,3.5895529720076147
4.5,2017-04-08,Great Disney movie. Animation and characters are great. Overall a great film.,12,en,great disney movie animation character great overall great film,2017-04,9,4.212235419254768
4.0,2017-04-07,great kids movie and shows kids the smallest little person can be big!,13,en,great kid movie show kid smallest little person big,2017-04,9,2.8675832148567757
4.0,2017-04-01,Great movie the animation is great and the plot makes sense. The only part I don't like is to be honest the creators who did the villain which of cause assistant mayor Bellwether (spoiler) did almost nothing in the beginning and just want it her to be a powerful villain. I would love to see she escaped prison in the beginning of the movie and made horrible mistakes during she was an assistant mayor. But turns out she as the worst villain in Disney's villain history. Overall I still loved this movie.,92,en,great movie animation great plot make sense part like honest creator villain cause assistant mayor bellwether spoiler almost nothing beginning want powerful villain would love see escaped prison beginning movie made horrible mistake assistant mayor turn worst villain disney villain history overall still loved movie,2017-04,45,4.806466990735989
5.0,2017-03-31,"One of the best cartoons I've ever seen. Brilliant voice acting and sfx, full of emotion and laughter. The message it conveys is extremely important in our days. All in all, an excellent movie!",34,en,one best cartoon ever seen brilliant voice acting sfx full emotion laughter message conveys extremely important day excellent movie,2017-03,19,5.463354844095015
4.0,2017-03-31,Disney's movie is always suitable for people of all ages,10,en,disney movie always suitable people age,2017-03,6,3.0109255418925844
5.0,2017-03-30,"I usually dislike all animation movies with talking animals, but... i am making an exception for this one. Saw it was nominated at the oscars so i thought, give it a shot! What a lovely and funny family movie. Watched on Netflix.",42,en,usually dislike animation movie talking animal making exception one saw nominated oscar thought give shot lovely funny family movie watched netflix,2017-03,21,2.5457109273259113
5.0,2017-03-29,"I like to watch the animated movie. Judy never gives up becomes the first bunny police officer. I don't like a sloth in the movie. His name is Flash, but he did everything was slowly and the only one thing he did fast when he drove. I will recommend this movie with the kids and adults. Don't give up when you do everything and don't be lazy.",67,en,like watch animated movie judy never give becomes first bunny police officer like sloth movie name flash everything slowly one thing fast drove recommend movie kid adult give everything lazy,2017-03,30,3.305828285775208
4.5,2017-03-28,Not often an animation blows my mind like this one.,10,en,often animation blow mind like one,2017-03,6,2.972011420536813
2.0,2017-03-28,"Beautifully animated, well paced and well intentioned. The minute you think too hard about the allegories to the drug trade and African American stereotypes of aggressiveness, the film becomes problematic.",30,en,beautifully animated well paced well intentioned minute think hard allegory drug trade african american stereotype aggressiveness film becomes problematic,2017-03,19,2.9375404876293936
5.0,2017-03-26,Zootopia definitely has the right for being the best animated film of 2016 and one of the best Disney films to date. It's a great film for the entire family and involves real life situations that can teach audiences valuable lessons on how life should be and how other people should be treated in our world and kids and families will not be disappointed by this film.,67,en,zootopia definitely right best animated film one best disney film date great film entire family involves real life situation teach audience valuable lesson life people treated world kid family disappointed film,2017-03,31,3.7359447077122683
4.5,2017-03-26,"I didn't expect much coming in. I knew it was a well-regarded film, but that was it. This was a great film for all ages with a great message: Do not let the expectations of others shape what you're capable of (major emphasis on stereotyping). This film is great for kids, but also great for adults because it has a smart plot, with clever, likeable characters and plenty of funny moments. 4.5/5",72,en,expect much coming knew well regarded film great film age great message let expectation others shape capable major emphasis stereotyping film great kid also great adult smart plot clever likeable character plenty funny moment,2017-03,34,3.8767307006689617
